username,author id,created,text,retwc,hashtag,followers,friends,polarity,subjectivity
Thomas Sanders,612750924,2017-05-11 18:25:29,"""You look tired and stressed, are you stressed?""
Well I didn't think I was until you just made me self-conscious about how I looked!!",995,None,447465,1026,-0.625,0.7
Laurence Tribe,4091551984,2017-05-16 02:26:19,".@RepAlGreen rightly stressed on @allinwithchris that impeachment is like indictment, not conviction, which demands... https://t.co/Am2T7P1yk7",276,None,127507,1057,0.2857142857142857,0.5357142857142857
OXTAIL GAWD,20691338,2017-05-13 16:34:52,ya back teeth are stressed https://t.co/89PXlErU51,753,None,78523,27727,0.0,0.0
Malaa,3100257690,2017-05-12 19:20:20,I'm too young to be stressed out.,837,None,29719,178,0.1,0.4
The Independent,16973333,2017-05-10 22:48:01,Finland is giving each citizen a universal basic income and it is making people less stressed https://t.co/KFXKuhy9wl,512,None,2214539,1125,-0.05555555555555555,0.06388888888888888
AcneSkinSite,143014330,2017-05-10 08:45:02,"Don't Worry Be Happy. The more stressed you are, the more your body reacts and you may see more blemishes.",449,None,834757,6,0.575,0.625
Oliver Kamm,157760297,2017-05-13 18:43:02,Corbyn on foreign policy: can't be stressed enough that he joined Pilger in whitewashing war crimes of Milosevic. https://t.co/zeSMNeKCRU,212,None,19615,997,-0.0625,0.3125
Mark Medina,19319374,2017-05-17 01:10:05,"On using No. 2 pick to draft player or trading it, Magic Johnson and Rob Pelinka stressed importance of keeping long term future in mind",94,None,42231,1421,0.15,0.5083333333333333
Awesomely Luvvie,16254381,2017-05-09 22:01:27,"On this week's episode of As the White House Turns, All My Children are stressed out as we realize these are the sad Days of Our Lives.",235,None,168824,1340,-0.25,0.5
Samantha Maria,24703488,2017-05-10 14:04:56,I wonder what life is like not feeling 100% stressed out every day https://t.co/KFs0x0m7eJ,248,None,207487,786,0.0,0.0
ray volpe,567840792,2017-05-09 21:14:51,it really pisses me off when i see ppl say that successful ppl can't be unhappy/sad/stressed/anything that's not super happy at all times,20,None,12193,653,0.39583333333333337,0.7041666666666666
