username,author id,created,text,retwc,hashtag,followers,friends,polarity,subjectivity
Melissa Ponzio,716447274,5/17/2017 2:50,i didn't breath the last two minutes...#ChicagoFireFinale got me #STRESSED,49,ChicagoFireFinale,570288,7299,0,0.066666667
Masika Kalysha,90806116,5/8/2017 0:03,When you're #blocked and still #stalking me #obsessed #pressed and #stressed #dying for #attention dying for a... https://t.co/dEyfzxMW7s,75,blocked,122938,1605,-0.5,1
Melissa Ponzio,716447274,5/17/2017 2:50,i didn't breath the last two minutes...#ChicagoFireFinale got me #STRESSED,50,ChicagoFireFinale,570430,7296,0,0.066666667
Nicole Polizzi,28638191,5/23/2017 18:47,My kids are driving me bonkers. #sendhelp #stressed #whydonttheylisten #jesustakethewheel ,12,sendhelp,7014081,422,0,0
Melissa Ponzio,716447274,5/17/2017 2:50,i didn't breath the last two minutes...#ChicagoFireFinale got me #STRESSED,51,ChicagoFireFinale,570667,7297,0,0.066666667
Melissa Ponzio,716447274,5/17/2017 2:50,i didn't breath the last two minutes...#ChicagoFireFinale got me #STRESSED,51,ChicagoFireFinale,570789,7298,0,0.066666667
