username,author id,created,text,retwc,hashtag,followers,friends,polarity,subjectivity
Rashawn Copeland,353289134,2017-05-16 13:59:52,"Don't worry about anything; instead, pray about everything. 

- Philippians 4:6

Tell God what you need, &amp; thank him for all he has done.",1005,None,231181,226802,0.0,0.0
ANDREW W.K.,42744294,2017-05-16 15:30:01,PARTY TIP: Don't feel overwhelmed. And don't worry. You're doing fine and you'll get it all done.,381,None,332593,78149,0.4166666666666667,0.5
The Bachelorette,288309667,2017-05-17 01:50:18,"Rachel knows how to leave us crying for more. Don't worry, #TheBachelorette premieres Monday at 9|8c on ABC! https://t.co/GFc8Q6hc6Y",525,TheBachelorette,522989,268,0.2125,0.55
Jme,14689295,2017-05-17 07:40:04,"Thanks everyone for having my back, but stop now don't worry, I'm not a celebrity, I haven't got a pop career to smear, or a boss to sack me",256,None,703849,0,0.1,0.1
CashNasty,1596661453,2017-05-16 02:38:06,Good series Wizards..put up a good fight..Gortat was the reason y'all lost..don't worry LBJ will finish the Celtics off ,441,None,506117,1274,0.7,0.6000000000000001
#Voteland 5 x Daily,19607400,2017-05-17 04:42:53,"Don't worry, Peter. The A's are buying you a new phone.  https://t.co/X70DkqqVGb",279,None,461250,387,0.13636363636363635,0.45454545454545453
NHL,50004938,2017-05-16 11:35:07,"Don't worry, Phil's happy. #StanleyCup https://t.co/NNlMnm5XLp",193,StanleyCup,5707230,1587,0.8,1.0
Holly O'Reilly,755835576,2017-05-16 02:01:36,"@realDonaldTrump Don't worry, Trump.
We found some handcuffs that will fit your tiny hands.
#TrumpRussia... https://t.co/V1hfV3TKkI",449,TrumpRussia,69295,6083,0.2,0.45
Mashable,972651,2017-05-17 03:26:04,Don't worry about neglecting this plant... it will feed itself https://t.co/ofzoafrt87,211,None,8835614,2838,0.0,0.0
Louise Mensch,19346439,2017-05-16 04:05:38,Don't you worry about that one. https://t.co/utkETk42Qo,452,None,282320,16037,0.0,0.0
Rob Tannenbaum,97599082,2017-05-16 23:44:16,"Don't worry, it's part of 45's plan to defeat ISIS by weakening our intelligence in the Middle East. https://t.co/lbw205LGa0",146,None,9492,603,0.0,0.0
Sushil Kumar Modi,295251095,2017-05-16 11:20:56,"We knew he will go hiding behind Social justice,vendetta,backward,poor.But don't worry all these are now with BJP.",84,None,548606,73,-0.18333333333333335,0.3833333333333333
Nat Geo Channel,18244358,2017-05-16 02:00:16,"Didn't get enough Jeff Goldblum last week? Don't worry, he's back! An all new episode of #Explorer starts right now! https://t.co/QkuSqSRScl",14,Explorer,1747550,4972,0.09870129870129869,0.31138528138528143
Tim Mak,17907987,2017-05-16 00:47:45,"Don't worry, it will be here waiting for the White House once this Russia furor dies down https://t.co/oBJbCQLRoH",20,None,36977,1366,-0.07777777777777779,0.14444444444444446
