username,author id,created,text,retwc,hashtag,followers,friends,polarity,subjectivity
Molly Hunter,117967849,2017-05-18 17:12:13,"More: The US official stressed the force that was struck were NOT Assad regime forces, but a pro-regime Shiite militia backed by Iran.",42,None,6783,1922,0.5,0.5
Vinny Guadagnino,95515846,2017-05-19 07:16:36,Expensive Possessions make you stressed not happier,59,None,3142033,1339,-0.5,0.7
Laurence Tribe,4091551984,2017-05-16 02:26:19,".@RepAlGreen rightly stressed on @allinwithchris that impeachment is like indictment, not conviction, which demands... https://t.co/Am2T7P1yk7",276,None,127661,1057,0.2857142857142857,0.5357142857142857
Nicole Silverberg,137901653,2017-05-19 04:13:31,"I'm a nice girl, unless you get on my bad side... then I'm a nice girl who is extremely stressed out about whether or not I still seem nice",5,None,5735,354,0.195,0.9333333333333332
Samantha Maria,24703488,2017-05-10 14:04:56,I wonder what life is like not feeling 100% stressed out every day https://t.co/KFs0x0m7eJ,248,None,207510,786,0.0,0.0
Joan Grande,34359954,2017-05-17 15:26:06,"Not Acceptable.... @Lawrence .. @MSNBC what are you doing???  I am stressed enough with this presidency, he is the... https://t.co/W01o4WjBkY",20,None,271645,70,0.0,0.5
Ari Sytner M.Ed LMSW,37844996,2017-05-16 14:21:34,"You may not feel stressed. But if you are easily angered, frustrated or impatient - you likely are. De-stress by taking time to recenter.",39,None,192565,156360,-0.4125,0.7375
Ben Spielberg,1850333580,2017-05-17 02:56:08,I really don't think this can be stressed enough: Trump is *a* problem. He is not *the* problem. It is essential that we remember that.,27,None,7287,1745,0.06666666666666667,0.3333333333333333
Susan Calman,20427223,2017-05-15 13:47:55,"Quite stressed these days.  Too much to do, not enough time.

Current mood. https://t.co/qhOSpEeJdm",18,None,76699,257,0.06666666666666667,0.3666666666666667
