username,author id,created,text,retwc,hashtag,followers,friends,polarity,subjectivity
Nicole Polizzi,28638191,2017-05-23 18:47:26,My kids are driving me bonkers. #sendhelp #stressed #whydonttheylisten #jesustakethewheel ,12,sendhelp,7014081,422,0.0,0.0
Melissa Ponzio,716447274,2017-05-17 02:50:04,i didn't breath the last two minutes...#ChicagoFireFinale got me #STRESSED,51,ChicagoFireFinale,570667,7297,0.0,0.06666666666666667
